application_id,location_id,region,hiring_manager_id,role,source,commute_band_km,availability_match,applied_at,docs_submitted_at,background_clear_at,onboarding_started_at,scheduled_first_job_at,first_job_at,stage_reached,exit_reason,separation_at,tenure_days,separation_reason
APP-028041,LOC-38,West,MGR-038,Cargo Van Driver,paid_social,0-5,partial,2026-03-28,2026-03-28,,,,,docs_submitted,unresponsive,,,
APP-027039,LOC-13,Northeast,MGR-013,Shopper,app_store_organic,0-5,limited,2026-03-28,2026-03-29,2026-04-04,,,,background_clear,abandoned_signup,,,
APP-030005,LOC-22,South,MGR-022,Bike Courier,paid_social,11-20,full,2026-03-28,,,,,,signed_up,docs_rejected,,,
APP-028013,LOC-39,West,MGR-039,Bike Courier,worker_referral,40+,limited,2026-03-28,2026-03-30,,,,,docs_submitted,abandoned_signup,,,
APP-027905,LOC-22,South,MGR-022,Scooter Courier,paid_social,6-10,full,2026-03-28,,,,,,signed_up,failed_knockout,,,
APP-029948,LOC-35,West,MGR-035,Car Courier,paid_social,40+,partial,2026-03-28,,,,,,signed_up,incomplete_application,,,
APP-029839,LOC-08,Midwest,MGR-008,Car Courier,search_ads,0-5,full,2026-03-28,,,,,,signed_up,incomplete_application,,,
APP-027574,LOC-04,Midwest,MGR-004,Car Courier,worker_referral,11-20,partial,2026-03-28,2026-03-31,2026-04-07,2026-04-11,2026-04-19,2026-04-19,activated,,,,
APP-029617,LOC-09,Midwest,MGR-009,Cargo Van Driver,jobboard_a,6-10,full,2026-03-28,,,,,,signed_up,incomplete_application,,,
APP-027402,LOC-16,Northeast,MGR-016,Car Courier,worker_referral,6-10,full,2026-03-28,2026-03-28,2026-04-03,,,,background_clear,failed_vehicle_check,,,
APP-027401,LOC-37,West,MGR-037,Shopper,affiliate,21-40,partial,2026-03-28,2026-03-31,,,,,docs_submitted,unresponsive,,,
APP-029531,LOC-07,Midwest,MGR-007,Bike Courier,worker_referral,11-20,partial,2026-03-28,,,,,,signed_up,docs_rejected,,,
APP-026909,LOC-29,South,MGR-029,Cargo Van Driver,affiliate,21-40,full,2026-03-28,,,,,,signed_up,incomplete_application,,,
APP-028465,LOC-18,Northeast,MGR-018,Car Courier,paid_social,40+,limited,2026-03-28,2026-03-29,2026-03-30,2026-04-02,2026-04-15,2026-04-15,activated,,,,
APP-028609,LOC-07,Midwest,MGR-007,Bike Courier,search_ads,6-10,full,2026-03-28,,,,,,signed_up,incomplete_application,,,
APP-027392,LOC-13,Northeast,MGR-013,Cargo Van Driver,paid_social,6-10,partial,2026-03-28,,,,,,signed_up,docs_rejected,,,
APP-027615,LOC-07,Midwest,MGR-007,Scooter Courier,paid_social,6-10,full,2026-03-28,,,,,,signed_up,abandoned_signup,,,
APP-029631,LOC-13,Northeast,MGR-013,Scooter Courier,search_ads,0-5,partial,2026-03-28,2026-03-30,,,,,docs_submitted,abandoned_signup,,,
APP-027621,LOC-36,West,MGR-036,Scooter Courier,jobboard_a,21-40,limited,2026-03-28,,,,,,signed_up,failed_knockout,,,
APP-027622,LOC-04,Midwest,MGR-004,Bike Courier,jobboard_a,0-5,partial,2026-03-28,,,,,,signed_up,docs_rejected,,,
APP-028452,LOC-19,Northeast,MGR-019,Shopper,paid_social,11-20,full,2026-03-28,2026-03-28,2026-04-13,,,,background_clear,failed_vehicle_check,,,
APP-029060,LOC-24,South,MGR-024,Shopper,worker_referral,0-5,full,2026-03-28,,,,,,signed_up,incomplete_application,,,
APP-027629,LOC-09,Midwest,MGR-009,Bike Courier,paid_social,0-5,partial,2026-03-28,,,,,,signed_up,docs_rejected,,,
APP-029638,LOC-23,South,MGR-023,Car Courier,paid_social,6-10,full,2026-03-28,2026-03-30,2026-04-06,,,,background_clear,failed_vehicle_check,,,
APP-029639,LOC-17,Northeast,MGR-017,Shopper,search_ads,0-5,full,2026-03-28,,,,,,signed_up,incomplete_application,,,
APP-029640,LOC-32,South,MGR-032,Car Courier,paid_social,6-10,partial,2026-03-28,,,,,,signed_up,failed_knockout,,,
APP-029513,LOC-22,South,MGR-022,Shopper,paid_social,6-10,partial,2026-03-28,2026-03-28,2026-04-02,2026-04-04,2026-04-13,2026-04-13,activated,,2026-05-26,43,involuntary
APP-027884,LOC-25,South,MGR-025,Car Courier,affiliate,0-5,partial,2026-03-28,2026-03-29,2026-04-05,,,,background_clear,failed_vehicle_check,,,
APP-029075,LOC-28,South,MGR-028,Bike Courier,jobboard_a,11-20,partial,2026-03-28,2026-03-31,2026-04-04,2026-04-06,2026-04-15,2026-04-15,activated,,,,
APP-029054,LOC-39,West,MGR-039,Bike Courier,paid_social,6-10,limited,2026-03-28,,,,,,signed_up,failed_knockout,,,
APP-029076,LOC-07,Midwest,MGR-007,Car Courier,paid_social,0-5,full,2026-03-28,,,,,,signed_up,incomplete_application,,,
APP-029830,LOC-23,South,MGR-023,Car Courier,app_store_organic,0-5,limited,2026-03-28,2026-03-30,2026-04-05,,,,background_clear,never_completed_docs,,,
APP-029109,LOC-16,Northeast,MGR-016,Scooter Courier,search_ads,40+,partial,2026-03-28,,,,,,signed_up,incomplete_application,,,
APP-029110,LOC-11,Midwest,MGR-011,Shopper,paid_social,11-20,full,2026-03-28,2026-03-31,,,,,docs_submitted,no_onboarding_slot,,,
APP-026953,LOC-38,West,MGR-038,Cargo Van Driver,search_ads,0-5,full,2026-03-28,,,,,,signed_up,docs_rejected,,,
APP-030063,LOC-33,South,MGR-033,Cargo Van Driver,paid_social,11-20,full,2026-03-28,,,,,,signed_up,abandoned_signup,,,
APP-027535,LOC-09,Midwest,MGR-009,Bike Courier,paid_social,6-10,partial,2026-03-28,,,,,,signed_up,docs_rejected,,,
APP-027471,LOC-27,South,MGR-027,Bike Courier,app_store_organic,6-10,limited,2026-03-28,,,,,,signed_up,docs_rejected,,,
APP-027468,LOC-33,South,MGR-033,Car Courier,app_store_organic,6-10,full,2026-03-28,,,,,,signed_up,abandoned_signup,,,
APP-029563,LOC-04,Midwest,MGR-004,Cargo Van Driver,paid_social,0-5,full,2026-03-28,2026-03-31,2026-04-01,2026-04-04,2026-04-11,2026-04-11,activated,,,,
APP-028513,LOC-14,Northeast,MGR-014,Shopper,paid_social,21-40,partial,2026-03-28,,,,,,signed_up,failed_knockout,,,
APP-029591,LOC-42,West,MGR-042,Car Courier,paid_social,0-5,limited,2026-03-28,,,,,,signed_up,abandoned_signup,,,
APP-027464,LOC-25,South,MGR-025,Cargo Van Driver,paid_social,6-10,limited,2026-03-28,,,,,,signed_up,incomplete_application,,,
APP-029558,LOC-39,West,MGR-039,Car Courier,paid_social,6-10,full,2026-03-28,2026-03-31,2026-04-01,2026-04-04,2026-04-12,,onboarding_started,no_show_first_job,,,
APP-029116,LOC-40,West,MGR-040,Car Courier,paid_social,0-5,partial,2026-03-28,2026-03-30,2026-04-05,,,,background_clear,unresponsive_after_clear,,,
APP-027449,LOC-08,Midwest,MGR-008,Car Courier,paid_social,40+,partial,2026-03-28,2026-03-29,2026-04-04,2026-04-06,2026-04-19,,onboarding_started,no_show_first_job,,,
APP-028579,LOC-28,South,MGR-028,Car Courier,paid_social,0-5,limited,2026-03-28,2026-03-29,,,,,docs_submitted,abandoned_signup,,,
APP-027445,LOC-17,Northeast,MGR-017,Cargo Van Driver,paid_social,6-10,partial,2026-03-28,,,,,,signed_up,docs_rejected,,,
APP-027443,LOC-06,Midwest,MGR-006,Bike Courier,paid_social,21-40,partial,2026-03-28,,,,,,signed_up,docs_rejected,,,
APP-029552,LOC-06,Midwest,MGR-006,Car Courier,jobboard_a,40+,partial,2026-03-28,,,,,,signed_up,docs_rejected,,,
APP-027431,LOC-12,Northeast,MGR-012,Cargo Van Driver,paid_social,21-40,partial,2026-03-28,,,,,,signed_up,failed_knockout,,,
APP-029123,LOC-20,Northeast,MGR-020,Car Courier,search_ads,0-5,full,2026-03-28,2026-03-30,2026-04-04,,,,background_clear,never_completed_docs,,,
APP-028585,LOC-39,West,MGR-039,Shopper,paid_social,0-5,full,2026-03-28,2026-03-30,2026-04-05,,,,background_clear,failed_vehicle_check,,,
APP-027423,LOC-05,Midwest,MGR-005,Shopper,paid_social,21-40,partial,2026-03-28,,,,,,signed_up,docs_rejected,,,
APP-029051,LOC-12,Northeast,MGR-012,Car Courier,paid_social,11-20,partial,2026-03-28,,,,,,signed_up,failed_knockout,,,
APP-029440,LOC-40,West,MGR-040,Scooter Courier,jobboard_a,6-10,partial,2026-03-28,,,,,,signed_up,abandoned_signup,,,
APP-029148,LOC-18,Northeast,MGR-018,Car Courier,paid_social,11-20,full,2026-03-28,,,,,,signed_up,incomplete_application,,,
APP-028364,LOC-09,Midwest,MGR-009,Car Courier,paid_social,21-40,full,2026-03-28,,,,,,signed_up,failed_knockout,,,
APP-029469,LOC-30,South,MGR-030,Cargo Van Driver,jobboard_a,0-5,limited,2026-03-28,,,,,,signed_up,failed_knockout,,,
APP-029468,LOC-33,South,MGR-033,Cargo Van Driver,paid_social,11-20,partial,2026-03-28,2026-03-30,2026-04-03,,,,background_clear,abandoned_signup,,,
APP-027245,LOC-06,Midwest,MGR-006,Scooter Courier,paid_social,0-5,partial,2026-03-28,2026-03-30,,,,,docs_submitted,no_onboarding_slot,,,
APP-027782,LOC-22,South,MGR-022,Car Courier,paid_social,6-10,partial,2026-03-28,2026-03-29,2026-04-04,2026-04-07,2026-04-12,,onboarding_started,no_show_first_job,,,
APP-028697,LOC-31,South,MGR-031,Car Courier,affiliate,21-40,partial,2026-03-28,2026-03-28,,,,,docs_submitted,background_check_queue,,,
APP-027784,LOC-40,West,MGR-040,Scooter Courier,search_ads,21-40,limited,2026-03-28,,,,,,signed_up,failed_knockout,,,
APP-028721,LOC-06,Midwest,MGR-006,Bike Courier,paid_social,6-10,full,2026-03-28,2026-03-31,,,,,docs_submitted,abandoned_signup,,,
APP-028725,LOC-27,South,MGR-027,Shopper,paid_social,21-40,full,2026-03-28,2026-03-29,,,,,docs_submitted,unresponsive,,,
APP-027792,LOC-28,South,MGR-028,Shopper,paid_social,40+,partial,2026-03-28,,,,,,signed_up,docs_rejected,,,
APP-028336,LOC-38,West,MGR-038,Cargo Van Driver,paid_social,6-10,partial,2026-03-28,2026-03-30,2026-04-02,2026-04-04,2026-04-07,,onboarding_started,no_show_first_job,,,
APP-028300,LOC-15,Northeast,MGR-015,Car Courier,paid_social,21-40,limited,2026-03-28,,,,,,signed_up,abandoned_signup,,,
APP-027848,LOC-41,West,MGR-041,Car Courier,paid_social,11-20,full,2026-03-28,,,,,,signed_up,failed_knockout,,,
APP-027221,LOC-39,West,MGR-039,Car Courier,paid_social,21-40,partial,2026-03-28,,,,,,signed_up,abandoned_signup,,,
APP-029011,LOC-27,South,MGR-027,Cargo Van Driver,paid_social,11-20,limited,2026-03-28,,,,,,signed_up,failed_knockout,,,
APP-028286,LOC-07,Midwest,MGR-007,Car Courier,paid_social,0-5,partial,2026-03-28,,,,,,signed_up,docs_rejected,,,
APP-027491,LOC-22,South,MGR-022,Car Courier,paid_social,21-40,full,2026-03-28,,,,,,signed_up,abandoned_signup,,,
APP-027210,LOC-19,Northeast,MGR-019,Car Courier,app_store_organic,6-10,full,2026-03-28,2026-03-28,2026-04-06,,,,background_clear,failed_vehicle_check,,,
APP-027875,LOC-41,West,MGR-041,Bike Courier,paid_social,0-5,partial,2026-03-28,2026-03-30,,,,,docs_submitted,abandoned_signup,,,
APP-028271,LOC-20,Northeast,MGR-020,Car Courier,paid_social,0-5,full,2026-03-28,2026-03-28,2026-04-02,,,,background_clear,abandoned_signup,,,
APP-027876,LOC-33,South,MGR-033,Shopper,app_store_organic,21-40,partial,2026-03-28,2026-03-31,,,,,docs_submitted,abandoned_signup,,,
APP-027204,LOC-06,Midwest,MGR-006,Bike Courier,search_ads,6-10,partial,2026-03-28,,,,,,signed_up,docs_rejected,,,
APP-027199,LOC-04,Midwest,MGR-004,Cargo Van Driver,paid_social,0-5,full,2026-03-28,,,,,,signed_up,abandoned_signup,,,
APP-030038,LOC-15,Northeast,MGR-015,Bike Courier,search_ads,21-40,limited,2026-03-28,2026-03-29,2026-04-03,2026-04-04,2026-04-10,2026-04-10,activated,,2026-04-28,18,voluntary_quit
APP-029650,LOC-30,South,MGR-030,Bike Courier,app_store_organic,0-5,full,2026-03-28,,,,,,signed_up,failed_knockout,,,
APP-029972,LOC-39,West,MGR-039,Car Courier,paid_social,0-5,full,2026-03-28,,,,,,signed_up,incomplete_application,,,
APP-029476,LOC-19,Northeast,MGR-019,Scooter Courier,affiliate,40+,full,2026-03-28,2026-03-29,,,,,docs_submitted,background_check_queue,,,
APP-028438,LOC-30,South,MGR-030,Shopper,worker_referral,21-40,full,2026-03-28,2026-03-28,2026-04-03,2026-04-03,2026-04-09,2026-04-09,activated,,,,
APP-029156,LOC-21,Northeast,MGR-021,Cargo Van Driver,paid_social,6-10,limited,2026-03-28,,,,,,signed_up,incomplete_application,,,
APP-028428,LOC-23,South,MGR-023,Car Courier,paid_social,6-10,full,2026-03-28,,,,,,signed_up,incomplete_application,,,
APP-028424,LOC-28,South,MGR-028,Car Courier,worker_referral,0-5,full,2026-03-28,2026-03-30,2026-04-01,2026-04-05,2026-04-18,,onboarding_started,no_show_first_job,,,
APP-029935,LOC-26,South,MGR-026,Car Courier,app_store_organic,6-10,limited,2026-03-28,2026-03-30,2026-04-07,2026-04-09,2026-04-16,2026-04-16,activated,,,,
APP-028666,LOC-13,Northeast,MGR-013,Car Courier,worker_referral,21-40,limited,2026-03-28,2026-03-28,2026-04-02,2026-04-04,2026-04-17,,onboarding_started,no_show_first_job,,,
APP-029181,LOC-21,Northeast,MGR-021,Shopper,app_store_organic,6-10,partial,2026-03-28,,,,,,signed_up,failed_knockout,,,
APP-027294,LOC-05,Midwest,MGR-005,Car Courier,paid_social,0-5,full,2026-03-28,2026-03-28,2026-04-01,2026-04-04,2026-04-17,,onboarding_started,no_show_first_job,,,
APP-029169,LOC-26,South,MGR-026,Bike Courier,paid_social,21-40,partial,2026-03-28,,,,,,signed_up,failed_knockout,,,
APP-029166,LOC-13,Northeast,MGR-013,Bike Courier,jobboard_a,0-5,partial,2026-03-28,2026-03-28,,,,,docs_submitted,unresponsive,,,
APP-028676,LOC-06,Midwest,MGR-006,Bike Courier,paid_social,40+,full,2026-03-28,2026-03-31,2026-04-04,,,,background_clear,failed_background_check,,,
APP-028374,LOC-10,Midwest,MGR-010,Car Courier,search_ads,11-20,partial,2026-03-28,2026-03-30,2026-04-02,,,,background_clear,abandoned_signup,,,
APP-027727,LOC-21,Northeast,MGR-021,Cargo Van Driver,app_store_organic,11-20,full,2026-03-28,2026-03-30,,,,,docs_submitted,unresponsive,,,
APP-029933,LOC-18,Northeast,MGR-018,Scooter Courier,paid_social,21-40,full,2026-03-28,,,,,,signed_up,docs_rejected,,,
APP-027284,LOC-20,Northeast,MGR-020,Car Courier,paid_social,21-40,full,2026-03-28,2026-03-28,2026-04-05,,,,background_clear,never_completed_docs,,,
APP-027742,LOC-40,West,MGR-040,Car Courier,paid_social,6-10,partial,2026-03-28,,,,,,signed_up,incomplete_application,,,
APP-030077,LOC-33,South,MGR-033,Scooter Courier,app_store_organic,6-10,partial,2026-03-29,,,,,,signed_up,failed_knockout,,,
APP-030025,LOC-04,Midwest,MGR-004,Scooter Courier,paid_social,21-40,limited,2026-03-29,,,,,,signed_up,docs_rejected,,,
APP-030088,LOC-15,Northeast,MGR-015,Bike Courier,worker_referral,40+,limited,2026-03-29,2026-04-01,2026-04-05,2026-04-08,2026-04-16,,onboarding_started,no_show_first_job,,,
APP-029863,LOC-40,West,MGR-040,Bike Courier,worker_referral,6-10,limited,2026-03-29,,,,,,signed_up,failed_knockout,,,
APP-030018,LOC-21,Northeast,MGR-021,Scooter Courier,jobboard_a,0-5,limited,2026-03-29,,,,,,signed_up,incomplete_application,,,
APP-029987,LOC-26,South,MGR-026,Bike Courier,app_store_organic,11-20,partial,2026-03-29,,,,,,signed_up,failed_knockout,,,
APP-030080,LOC-41,West,MGR-041,Car Courier,search_ads,6-10,full,2026-03-29,2026-03-30,2026-04-01,,,,background_clear,abandoned_signup,,,
APP-029911,LOC-11,Midwest,MGR-011,Car Courier,app_store_organic,21-40,full,2026-03-29,,,,,,signed_up,docs_rejected,,,
APP-029942,LOC-40,West,MGR-040,Car Courier,paid_social,0-5,partial,2026-03-29,,,,,,signed_up,abandoned_signup,,,
APP-030027,LOC-07,Midwest,MGR-007,Bike Courier,jobboard_a,40+,full,2026-03-29,,,,,,signed_up,docs_rejected,,,
APP-026968,LOC-27,South,MGR-027,Cargo Van Driver,app_store_organic,0-5,full,2026-03-29,2026-04-01,2026-04-07,,,,background_clear,failed_vehicle_check,,,
APP-029813,LOC-14,Northeast,MGR-014,Car Courier,app_store_organic,6-10,partial,2026-03-29,,,,,,signed_up,docs_rejected,,,
APP-027479,LOC-33,South,MGR-033,Shopper,paid_social,11-20,limited,2026-03-29,,,,,,signed_up,failed_knockout,,,
APP-028472,LOC-07,Midwest,MGR-007,Scooter Courier,jobboard_a,0-5,full,2026-03-29,2026-04-01,2026-04-10,,,,background_clear,failed_background_check,,,
APP-028504,LOC-33,South,MGR-033,Shopper,paid_social,6-10,partial,2026-03-29,2026-03-31,2026-04-05,2026-04-08,2026-04-18,2026-04-18,activated,,,,
APP-027454,LOC-29,South,MGR-029,Cargo Van Driver,paid_social,6-10,partial,2026-03-29,2026-03-29,2026-04-05,,,,background_clear,failed_vehicle_check,,,
APP-028516,LOC-26,South,MGR-026,Scooter Courier,jobboard_a,21-40,full,2026-03-29,,,,,,signed_up,incomplete_application,,,
APP-028645,LOC-11,Midwest,MGR-011,Shopper,jobboard_a,0-5,limited,2026-03-29,,,,,,signed_up,docs_rejected,,,
APP-028664,LOC-06,Midwest,MGR-006,Car Courier,jobboard_a,0-5,limited,2026-03-29,,,,,,signed_up,docs_rejected,,,
APP-028679,LOC-33,South,MGR-033,Car Courier,jobboard_a,21-40,full,2026-03-29,,,,,,signed_up,abandoned_signup,,,
APP-028683,LOC-21,Northeast,MGR-021,Bike Courier,app_store_organic,0-5,full,2026-03-29,,,,,,signed_up,incomplete_application,,,
APP-028688,LOC-28,South,MGR-028,Car Courier,worker_referral,6-10,partial,2026-03-29,,,,,,signed_up,abandoned_signup,,,
APP-027400,LOC-34,West,MGR-034,Car Courier,paid_social,0-5,limited,2026-03-29,2026-03-29,,,,,docs_submitted,unresponsive,,,
APP-027396,LOC-15,Northeast,MGR-015,Bike Courier,worker_referral,0-5,partial,2026-03-29,2026-03-29,,,,,docs_submitted,unresponsive,,,
APP-027393,LOC-28,South,MGR-028,Shopper,affiliate,0-5,limited,2026-03-29,2026-03-29,,,,,docs_submitted,abandoned_signup,,,
APP-028722,LOC-28,South,MGR-028,Shopper,jobboard_a,11-20,full,2026-03-29,2026-03-30,2026-04-05,2026-04-05,2026-04-18,2026-04-18,activated,,,,
APP-027481,LOC-33,South,MGR-033,Scooter Courier,worker_referral,0-5,full,2026-03-29,,,,,,signed_up,incomplete_application,,,
APP-028737,LOC-09,Midwest,MGR-009,Cargo Van Driver,app_store_organic,6-10,partial,2026-03-29,,,,,,signed_up,docs_rejected,,,
APP-028783,LOC-11,Midwest,MGR-011,Bike Courier,search_ads,0-5,full,2026-03-29,2026-03-30,,,,,docs_submitted,abandoned_signup,,,
APP-027359,LOC-13,Northeast,MGR-013,Scooter Courier,app_store_organic,6-10,full,2026-03-29,,,,,,signed_up,docs_rejected,,,
APP-028815,LOC-04,Midwest,MGR-004,Car Courier,jobboard_a,6-10,partial,2026-03-29,,,,,,signed_up,docs_rejected,,,
APP-028870,LOC-23,South,MGR-023,Shopper,affiliate,6-10,limited,2026-03-29,,,,,,signed_up,failed_knockout,,,
APP-027339,LOC-16,Northeast,MGR-016,Car Courier,app_store_organic,21-40,full,2026-03-29,2026-04-01,,,,,docs_submitted,abandoned_signup,,,
APP-028996,LOC-02,Midwest,MGR-002,Car Courier,paid_social,6-10,full,2026-03-29,2026-04-01,2026-04-07,2026-04-12,2026-04-25,,onboarding_started,no_show_first_job,,,
APP-027283,LOC-25,South,MGR-025,Cargo Van Driver,affiliate,11-20,full,2026-03-29,2026-03-30,,,,,docs_submitted,abandoned_signup,,,
APP-029041,LOC-39,West,MGR-039,Bike Courier,affiliate,11-20,limited,2026-03-29,2026-03-30,,,,,docs_submitted,abandoned_signup,,,
APP-027269,LOC-31,South,MGR-031,Bike Courier,affiliate,6-10,full,2026-03-29,,,,,,signed_up,abandoned_signup,,,
APP-029085,LOC-12,Northeast,MGR-012,Cargo Van Driver,paid_social,11-20,full,2026-03-29,,,,,,signed_up,failed_knockout,,,
APP-029108,LOC-36,West,MGR-036,Shopper,jobboard_a,21-40,full,2026-03-29,2026-03-29,,,,,docs_submitted,background_check_queue,,,
APP-029111,LOC-41,West,MGR-041,Car Courier,jobboard_a,11-20,partial,2026-03-29,2026-03-29,,,,,docs_submitted,abandoned_signup,,,
APP-027263,LOC-26,South,MGR-026,Shopper,app_store_organic,0-5,limited,2026-03-29,2026-03-29,,,,,docs_submitted,abandoned_signup,,,
APP-027259,LOC-27,South,MGR-027,Cargo Van Driver,paid_social,21-40,partial,2026-03-29,,,,,,signed_up,failed_knockout,,,
APP-027360,LOC-13,Northeast,MGR-013,Shopper,app_store_organic,11-20,full,2026-03-29,,,,,,signed_up,incomplete_application,,,
APP-027255,LOC-25,South,MGR-025,Bike Courier,jobboard_a,6-10,partial,2026-03-29,,,,,,signed_up,docs_rejected,,,
APP-027506,LOC-08,Midwest,MGR-008,Car Courier,affiliate,0-5,full,2026-03-29,2026-03-31,2026-04-03,2026-04-08,2026-04-15,2026-04-15,activated,,,,
APP-028419,LOC-41,West,MGR-041,Car Courier,app_store_organic,21-40,full,2026-03-29,2026-03-30,2026-04-06,,,,background_clear,failed_vehicle_check,,,
APP-027803,LOC-24,South,MGR-024,Shopper,jobboard_a,0-5,partial,2026-03-29,2026-03-30,,,,,docs_submitted,abandoned_signup,,,
APP-026944,LOC-41,West,MGR-041,Shopper,jobboard_a,11-20,full,2026-03-29,2026-04-01,2026-04-05,2026-04-07,2026-04-14,2026-04-14,activated,,,,
APP-027761,LOC-27,South,MGR-027,Car Courier,worker_referral,21-40,full,2026-03-29,2026-03-29,2026-03-31,2026-04-01,2026-04-13,,onboarding_started,no_show_first_job,,,
APP-027744,LOC-21,Northeast,MGR-021,Cargo Van Driver,affiliate,11-20,partial,2026-03-29,2026-03-30,,,,,docs_submitted,abandoned_signup,,,
APP-027938,LOC-14,Northeast,MGR-014,Scooter Courier,paid_social,6-10,full,2026-03-29,,,,,,signed_up,abandoned_signup,,,
APP-027721,LOC-02,Midwest,MGR-002,Car Courier,app_store_organic,11-20,full,2026-03-29,2026-03-30,,,,,docs_submitted,abandoned_signup,,,
APP-027983,LOC-13,Northeast,MGR-013,Scooter Courier,affiliate,0-5,full,2026-03-29,2026-04-01,2026-04-09,,,,background_clear,failed_vehicle_check,,,
APP-027995,LOC-38,West,MGR-038,Car Courier,jobboard_a,6-10,full,2026-03-29,2026-04-01,2026-04-06,,,,background_clear,abandoned_signup,,,
APP-028022,LOC-28,South,MGR-028,Car Courier,worker_referral,11-20,partial,2026-03-29,,,,,,signed_up,abandoned_signup,,,
APP-027657,LOC-06,Midwest,MGR-006,Car Courier,paid_social,11-20,full,2026-03-29,,,,,,signed_up,failed_knockout,,,
APP-028032,LOC-32,South,MGR-032,Car Courier,worker_referral,11-20,full,2026-03-29,2026-04-01,,,,,docs_submitted,unresponsive,,,
APP-027638,LOC-06,Midwest,MGR-006,Scooter Courier,search_ads,11-20,full,2026-03-29,2026-04-01,,,,,docs_submitted,abandoned_signup,,,
APP-028049,LOC-30,South,MGR-030,Shopper,paid_social,11-20,full,2026-03-29,2026-03-30,2026-04-06,,,,background_clear,failed_background_check,,,
APP-028050,LOC-31,South,MGR-031,Scooter Courier,search_ads,21-40,partial,2026-03-29,2026-03-31,,,,,docs_submitted,background_check_queue,,,
APP-028439,LOC-20,Northeast,MGR-020,Bike Courier,app_store_organic,6-10,full,2026-03-29,2026-03-31,2026-04-04,2026-04-06,2026-04-15,2026-04-15,activated,,,,
